SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.source.table,select * from shipdw.hvtb_lnd_mxp_ship_guest_mxp_guest
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.persoon.target.table,shipdw.hvtb_parse_mxp_shore_guest_person
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.booking.target.table,shipdw.hvtb_parse_mxp_shore_guest_booking         
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.restriction.target.table ,shipdw.hvtb_parse_mxp_shore_guest_restriction
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.preference.target.table ,shipdw.hvtb_parse_mxp_shore_guest_preference
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.special.target.table ,shipdw.hvtb_parse_mxp_shore_guest_specialrequest
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.account.target.table,shipdw.hvtb_parse_mxp_Shore_guest_account
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.guest.address.target.table,shipdw.hvtb_parse_mxp_Shore_guest_address
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.src.config.id,SrcShrGuest
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.voyage.id,SC2002269NCR
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.tgt.env,Stage
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.config.id,TgtShrGuest
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.parent.id, SrcMXPGuest-TgtMXPGuest-SC2002269NCR
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.offset.mode,overwrite 
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.offset.table,HBTB_STREAMING_INGESTION_OFFSET
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.ops.table.format,org.apache.phoenix.spark
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.ops.table.mode,overwrite
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcShrGuest,TgtShrGuest, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrGuest_TgtShrGuest,spark.target.zkurl,10.4.100.154/hbase-unsecure
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.source.table,select * from shipdw.hvtb_lnd_mxp_ship_cruise_mxp_cruise_roll
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.target.location,s3://vv-staging-emr-cluster/data/parse/mxp/hvtb_parse_mxp_shore_cruise
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.target.table,shipdw.hvtb_parse_mxp_shore_cruise
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.src.config.id,SrcShrCr
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.voyage.id, SC2002269NCR
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.tgt.env,Stage
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.target.config.id,TgtShrCr
SrcShrCru,TgtShrCr, SC2002269NCR,Stage,/data/apps/talend/shared/scripts/nbx/Parse/MXP/config/SrcShrCr_TgtShrCr,spark.parent.id,SrcMXPCruise-TgtMXPCruise-SC2002269NCR
