SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.source.table,select * from shipdw.hvtb_lnd_mxp_ship_cruise_mxp_cruise_roll
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.location,/data/apps/nbx/hive/parsing/mxphvtb_parse_mxp_ship_cruise
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.table,shipdw.hvtb_parse_mxp_ship_cruise
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.src.config.id,SrcShrCr
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.voyage.id,SC2002269NCR 
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.tgt.env,Qa
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.config.id,TgtShrCr
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.parent.id,SrcMXPCruise-TgtMXPCruise-SC2002269NCR
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.ops.table.format,org.apache.phoenix.spark
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.ops.table.mode,overwrite
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.enablerops_table,SHIP.HBTB_INGESTION_METADATA 
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.target.zkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.kafka.zookeeper,10.9.100.157:2181
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.datasource.hive.warehouse.load.staging.dir,/tmp
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.datasource.hive.warehouse.metastoreUri, thrift://q-lab-hdp-ada3.virginvoyages.qa.dev:9083
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.hadoop.hive.llap.daemon.service.hosts,@llap0
SrcShrCru,TgtShrCr,SC2002269NCR,Qa,/data/apps/nbx/MXP/parse/config/SrcShrCr_TgtShrCr,spark.hadoop.hive.zookeeper.quorum ,""" q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181"""
